order_id,customer_id,material_id,machine_id,product_id,customer_name,layer_count,surface_finish,start_date,end_date,deadline_date,shipping_date,quantity_requested,quantity_started,quantity_scrapped,quantity_remade,quantity_shipped,material_cost_usd,labor_cost_usd,maintenance_cost_usd,sales_price_per_board_usd,production_duration_days,is_delayed,delay_days,remake_needed,scrap_reason
ORD-2253,CUST-0016,MAT-004,MC-007,PROD-030,PlusSystems,16,Hard Gold,12/18/2025,12/27/2025,1/24/2026,12/27/2025,46,56,3,0,46,131.19,87.5,46.5,111.71,9,0,0,0,AOI defect
ORD-2254,CUST-0085,MAT-006,MC-024,PROD-023,MetaLayer,12,OSP,5/15/2025,6/5/2025,6/19/2025,6/5/2025,41,51,1,0,41,35.24,105.91,65.54,73.88,21,0,0,0,Over-etch
ORD-2255,CUST-0158,MAT-003,MC-028,PROD-027,Atlas Solutions,16,HASL,3/2/2025,3/9/2025,3/31/2025,3/9/2025,34,43,4,0,34,62.21,68.65,47.79,77.07,7,0,0,0,Short circuit
ORD-2256,CUST-0289,MAT-001,MC-031,PROD-024,Inno Layer Electronics,12,Immersion Gold,1/20/2025,2/7/2025,2/19/2025,2/7/2025,28,32,0,0,28,11.84,106.08,50.33,47.92,18,0,0,0,
ORD-2257,CUST-0267,MAT-006,MC-011,PROD-040,Inno Solutions Ltd,24,Hard Gold,10/24/2025,11/3/2025,12/3/2025,11/3/2025,30,34,0,0,30,69.95,100.69,50.32,80.25,10,0,0,0,
ORD-2258,CUST-0297,MAT-001,MC-011,PROD-040,Global Sys SA,24,Hard Gold,4/12/2025,5/7/2025,5/21/2025,5/7/2025,41,50,4,0,41,17.75,104.85,59.34,81.34,25,0,0,0,Delamination
ORD-2259,CUST-0097,MAT-003,MC-003,PROD-026,Net AB,16,ENIG,9/25/2025,10/21/2025,10/26/2025,10/30/2025,41,52,1,0,41,85.05,84.38,24.21,78.37,26,1,4,0,Contamination
ORD-2260,CUST-0166,MAT-004,MC-004,PROD-025,OmegaSignal,12,Hard Gold,3/17/2025,3/27/2025,4/15/2025,3/27/2025,37,44,1,0,37,34.38,69.11,24.6,89.2,10,0,0,0,Contamination
ORD-2261,CUST-0344,MAT-006,MC-015,PROD-036,SysSA,24,ENIG,7/21/2025,7/30/2025,8/23/2025,7/30/2025,34,39,0,0,34,90.2,127.09,42.33,108.82,9,0,0,0,
ORD-2262,CUST-0113,MAT-004,MC-011,PROD-040,Fast AB,24,Hard Gold,9/3/2025,9/16/2025,9/28/2025,9/16/2025,46,59,1,0,46,41.01,121.82,57.35,62.16,13,0,0,0,Contamination
ORD-2263,CUST-0205,MAT-006,MC-032,PROD-024,HyperCircuit,12,Immersion Gold,9/5/2025,9/16/2025,10/3/2025,9/16/2025,34,43,3,0,34,24.01,100.82,38.65,47.48,11,0,0,0,Delamination
ORD-2264,CUST-0110,MAT-005,MC-001,PROD-032,PCBElectronics,20,HASL,5/2/2025,5/20/2025,6/3/2025,5/20/2025,46,54,5,0,46,79.32,98.93,26.03,47.68,18,0,0,0,AOI defect
ORD-2265,CUST-0017,MAT-003,MC-022,PROD-042,Inno Industries,30,HASL,7/5/2025,7/25/2025,8/1/2025,7/25/2025,24,30,1,0,24,65.57,76.86,19.11,86.56,20,0,0,0,AOI defect
ORD-2266,CUST-0308,MAT-005,MC-035,PROD-036,Fast Manufacturing,24,ENIG,12/7/2025,12/31/2025,1/9/2026,1/13/2026,27,34,2,0,27,44.62,64.11,24.65,109.49,24,1,4,0,Contamination
ORD-2267,CUST-0151,MAT-003,MC-028,PROD-019,OmegaData,10,Immersion Gold,12/14/2025,1/3/2026,1/20/2026,1/3/2026,51,58,4,0,51,66.81,125.03,75.4,46.73,20,0,0,0,Delamination
ORD-2268,CUST-0251,MAT-005,MC-025,PROD-017,Super Component Solutions,10,HASL,7/13/2025,7/28/2025,8/16/2025,7/28/2025,43,51,0,0,43,137.27,80.88,52.72,64.49,15,0,0,0,
ORD-2269,CUST-0265,MAT-003,MC-012,PROD-032,Power Corp,20,HASL,9/23/2025,10/19/2025,10/30/2025,10/19/2025,34,41,0,0,34,24.92,66.43,43.1,110.57,26,0,0,0,
ORD-2270,CUST-0320,MAT-003,MC-024,PROD-004,Digital Interface Systems,4,Immersion Gold,3/10/2025,3/27/2025,4/14/2025,3/27/2025,29,34,1,0,29,18.62,98.12,62.3,110.9,17,0,0,0,Contamination
ORD-2271,CUST-0173,MAT-005,MC-008,PROD-041,SuperiorSignal,30,ENIG,1/24/2025,2/23/2025,3/3/2025,2/23/2025,51,65,2,0,51,137.28,131.49,64.6,92.64,30,0,0,0,AOI defect
ORD-2272,CUST-0028,MAT-004,MC-020,PROD-038,PlusBoard,24,OSP,7/13/2025,8/12/2025,8/16/2025,8/12/2025,36,42,1,0,36,108.18,102.77,54.8,58.87,30,0,0,0,Short circuit
ORD-2273,CUST-0038,MAT-002,MC-031,PROD-009,Rigid Solutions,6,Immersion Gold,4/7/2025,5/5/2025,5/17/2025,5/5/2025,22,27,1,0,22,40.6,91.4,44.55,102.27,28,0,0,0,Delamination
ORD-2274,CUST-0240,MAT-004,MC-006,PROD-039,Circuit AG,24,Immersion Gold,6/23/2025,7/18/2025,7/26/2025,7/18/2025,56,70,2,0,56,190.33,80.32,35.06,69.66,25,0,0,0,Drill offset
ORD-2275,CUST-0237,MAT-006,MC-029,PROD-001,Nexus LLC,4,ENIG,6/28/2025,7/17/2025,7/25/2025,7/17/2025,37,44,1,0,37,35.28,70.62,37.08,41.77,19,0,0,0,Over-etch
ORD-2276,CUST-0023,MAT-006,MC-009,PROD-010,Tech AS,6,Hard Gold,9/1/2025,9/24/2025,9/28/2025,9/24/2025,56,67,1,0,56,175.19,97.01,34.86,115.2,23,0,0,0,Delamination
ORD-2277,CUST-0121,MAT-004,MC-016,PROD-014,Data Global,8,Immersion Gold,7/13/2025,7/20/2025,8/21/2025,7/20/2025,39,49,5,0,39,35.17,94.48,26.26,118.98,7,0,0,0,Short circuit
ORD-2278,CUST-0057,MAT-002,MC-007,PROD-024,SuperiorManufacturing,12,Immersion Gold,4/13/2025,5/10/2025,5/14/2025,5/10/2025,27,34,1,0,27,49.36,109.58,52.26,65.34,27,0,0,0,Delamination
ORD-2279,CUST-0290,MAT-006,MC-036,PROD-038,SolutionsLLC,24,OSP,5/23/2025,6/13/2025,6/24/2025,6/13/2025,23,28,0,0,23,14.72,114.12,48.04,79.65,21,0,0,0,
ORD-2280,CUST-0198,MAT-006,MC-011,PROD-002,MicroIndustries,4,HASL,7/12/2025,8/2/2025,8/8/2025,8/2/2025,30,35,2,0,30,47.27,86.0,42.44,92.64,21,0,0,0,Over-etch
ORD-2281,CUST-0261,MAT-001,MC-031,PROD-023,TronLtd,12,OSP,9/6/2025,10/4/2025,10/16/2025,10/20/2025,47,60,1,0,47,23.06,141.99,69.08,114.7,28,1,4,0,Delamination
ORD-2282,CUST-0304,MAT-005,MC-014,PROD-034,Neo Signal International,20,Immersion Gold,8/23/2025,9/6/2025,10/1/2025,9/6/2025,53,64,2,0,53,112.54,85.14,34.24,55.06,14,0,0,0,Short circuit
ORD-2283,CUST-0159,MAT-004,MC-020,PROD-027,PhoenixRigid,16,HASL,6/4/2025,7/1/2025,7/10/2025,7/1/2025,37,47,0,0,37,126.11,78.1,34.95,69.4,27,0,0,0,
ORD-2284,CUST-0085,MAT-004,MC-028,PROD-029,MetaLayer,16,Immersion Gold,8/22/2025,9/19/2025,9/21/2025,9/19/2025,22,25,0,0,22,28.59,89.63,58.52,115.63,28,0,0,0,
ORD-2285,CUST-0106,MAT-006,MC-031,PROD-020,CircuitSystems,10,Hard Gold,3/1/2025,3/14/2025,4/7/2025,3/14/2025,58,69,2,0,58,127.92,63.74,40.94,49.73,13,0,0,0,AOI defect
ORD-2286,CUST-0336,MAT-006,MC-009,PROD-032,Mega International,20,HASL,5/12/2025,6/11/2025,6/6/2025,6/5/2025,42,52,0,0,42,108.49,104.68,35.62,59.69,30,0,0,0,
ORD-2287,CUST-0243,MAT-005,MC-005,PROD-001,Mega Technologies,4,ENIG,3/12/2025,3/26/2025,4/10/2025,3/26/2025,59,70,2,0,59,64.09,117.59,37.72,88.27,14,0,0,0,Short circuit
ORD-2288,CUST-0241,MAT-006,MC-035,PROD-003,Semi Inc,4,OSP,3/10/2025,3/28/2025,4/11/2025,3/28/2025,43,54,2,0,43,89.68,112.16,32.29,77.56,18,0,0,0,Short circuit
ORD-2289,CUST-0206,MAT-005,MC-011,PROD-043,NetLtd,30,OSP,2/2/2025,2/24/2025,3/2/2025,2/24/2025,55,71,5,0,55,167.96,65.77,42.12,41.13,22,0,0,0,Over-etch
ORD-2290,CUST-0220,MAT-004,MC-034,PROD-018,BetaPCB,10,OSP,3/13/2025,3/27/2025,4/12/2025,3/27/2025,26,31,1,0,26,62.79,116.27,75.15,96.6,14,0,0,0,Over-etch
ORD-2291,CUST-0225,MAT-002,MC-013,PROD-036,Digital Ltd,24,ENIG,4/28/2025,5/13/2025,5/27/2025,5/13/2025,36,45,0,0,36,67.79,112.95,42.82,52.91,15,0,0,0,
ORD-2292,CUST-0211,MAT-006,MC-003,PROD-016,Digi Solutions,10,ENIG,9/1/2025,9/12/2025,10/7/2025,9/12/2025,60,69,0,0,60,171.92,113.87,34.92,108.82,11,0,0,0,
ORD-2293,CUST-0062,MAT-006,MC-033,PROD-026,Gamma Corp,16,ENIG,3/12/2025,3/25/2025,4/17/2025,3/25/2025,45,52,5,0,45,58.91,133.93,40.98,78.3,13,0,0,0,Delamination
ORD-2294,CUST-0029,MAT-005,MC-032,PROD-004,Pro Assembly GmbH,4,Immersion Gold,10/3/2025,10/18/2025,10/31/2025,10/18/2025,27,33,1,0,27,50.75,94.69,28.61,115.98,15,0,0,0,Drill offset
ORD-2295,CUST-0276,MAT-001,MC-033,PROD-033,AtlasLogic,20,OSP,9/21/2025,10/10/2025,10/21/2025,10/10/2025,55,65,6,0,55,47.59,80.28,27.8,85.67,19,0,0,0,Short circuit
ORD-2296,CUST-0023,MAT-003,MC-009,PROD-039,Tech AS,24,Immersion Gold,9/22/2025,10/14/2025,10/18/2025,10/14/2025,43,51,0,0,43,79.04,132.56,39.3,92.78,22,0,0,0,
ORD-2297,CUST-0121,MAT-002,MC-032,PROD-028,Data Global,16,OSP,5/14/2025,5/31/2025,6/21/2025,5/31/2025,37,42,1,0,37,40.66,102.76,29.93,87.27,17,0,0,0,Delamination
ORD-2298,CUST-0241,MAT-003,MC-031,PROD-044,Semi Inc,30,Immersion Gold,6/16/2025,6/23/2025,7/19/2025,6/23/2025,42,53,5,0,42,93.28,77.34,37.66,79.69,7,0,0,0,Short circuit
ORD-2299,CUST-0315,MAT-005,MC-024,PROD-010,SysLtd,6,Hard Gold,3/22/2025,4/20/2025,4/29/2025,4/20/2025,25,29,2,0,25,43.01,99.52,64.43,42.91,29,0,0,0,Short circuit
ORD-2300,CUST-0017,MAT-002,MC-035,PROD-036,Inno Industries,24,ENIG,12/16/2025,12/25/2025,1/15/2026,12/25/2025,33,38,1,0,33,41.76,76.24,22.03,95.64,9,0,0,0,Short circuit
ORD-2301,CUST-0164,MAT-006,MC-021,PROD-024,GammaSignal,12,Immersion Gold,12/18/2025,12/31/2025,1/21/2026,12/31/2025,59,72,1,0,59,161.4,83.6,48.93,42.47,13,0,0,0,Contamination
ORD-2302,CUST-0280,MAT-002,MC-009,PROD-002,Quantum SpA,4,HASL,7/24/2025,8/5/2025,8/21/2025,8/5/2025,57,70,4,0,57,92.45,113.95,38.76,70.25,12,0,0,0,AOI defect
ORD-2303,CUST-0069,MAT-003,MC-033,PROD-032,Fabrication Solutions,20,HASL,12/19/2025,12/27/2025,1/13/2026,12/27/2025,60,73,1,0,60,86.04,88.99,28.28,74.82,8,0,0,0,Contamination
ORD-2304,CUST-0045,MAT-005,MC-033,PROD-019,Delta Solutions,10,Immersion Gold,6/19/2025,7/9/2025,7/20/2025,7/9/2025,48,59,2,0,48,82.37,118.23,43.0,66.45,20,0,0,0,AOI defect
ORD-2305,CUST-0127,MAT-003,MC-016,PROD-037,Super Global,24,HASL,1/8/2025,2/7/2025,2/14/2025,2/7/2025,42,50,3,0,42,82.62,124.19,37.69,48.79,30,0,0,0,Over-etch
ORD-2306,CUST-0002,MAT-006,MC-024,PROD-035,Swift Component Global,20,Hard Gold,8/21/2025,9/3/2025,9/16/2025,9/3/2025,42,49,0,0,42,122.32,72.34,48.5,52.92,13,0,0,0,
ORD-2307,CUST-0052,MAT-001,MC-002,PROD-030,Industries AB,16,Hard Gold,3/14/2025,4/9/2025,4/17/2025,4/9/2025,33,40,2,0,33,33.84,80.81,21.44,92.6,26,0,0,0,Delamination
ORD-2308,CUST-0350,MAT-001,MC-011,PROD-004,Net Industries,4,Immersion Gold,4/11/2025,4/25/2025,5/15/2025,4/25/2025,36,46,0,0,36,48.06,73.81,45.82,85.55,14,0,0,0,
ORD-2309,CUST-0025,MAT-004,MC-022,PROD-008,Manufacturing International,6,OSP,8/8/2025,9/2/2025,9/16/2025,9/2/2025,58,68,2,0,58,173.15,82.2,23.2,94.08,25,0,0,0,Delamination
ORD-2310,CUST-0091,MAT-002,MC-027,PROD-036,MultiCorp,24,ENIG,8/18/2025,8/29/2025,9/27/2025,8/29/2025,30,35,2,0,30,53.01,108.81,53.42,101.64,11,0,0,0,Drill offset
ORD-2311,CUST-0005,MAT-003,MC-006,PROD-001,SysInc,4,ENIG,7/28/2025,8/18/2025,8/26/2025,8/28/2025,37,43,5,0,37,24.81,81.2,38.11,66.15,21,1,2,0,Over-etch
ORD-2312,CUST-0291,MAT-001,MC-027,PROD-040,Multi International,24,Hard Gold,11/17/2025,12/4/2025,12/27/2025,12/4/2025,42,49,1,0,42,54.85,66.56,36.03,43.43,17,0,0,0,Delamination
ORD-2313,CUST-0032,MAT-005,MC-001,PROD-034,Neo Industries,20,Immersion Gold,4/14/2025,5/9/2025,5/10/2025,5/9/2025,39,47,4,0,39,118.81,105.43,35.99,102.3,25,0,0,0,Short circuit
ORD-2314,CUST-0160,MAT-006,MC-016,PROD-007,Max Corp,6,HASL,4/28/2025,5/27/2025,6/4/2025,5/27/2025,49,58,0,0,49,129.69,136.57,35.32,84.43,29,0,0,0,
ORD-2315,CUST-0222,MAT-003,MC-029,PROD-033,Meta SpA,20,OSP,6/26/2025,7/25/2025,8/1/2025,7/25/2025,25,32,1,0,25,28.36,82.48,41.81,46.77,29,0,0,0,Delamination
ORD-2316,CUST-0145,MAT-003,MC-029,PROD-016,BetaInterface,10,ENIG,4/18/2025,4/30/2025,5/19/2025,4/30/2025,55,66,0,0,55,153.83,95.23,54.84,59.89,12,0,0,0,
ORD-2317,CUST-0212,MAT-002,MC-034,PROD-025,SuperiorMulti,12,Hard Gold,5/10/2025,5/24/2025,6/18/2025,5/24/2025,31,36,2,0,31,31.42,119.91,69.08,71.7,14,0,0,0,Delamination
ORD-2318,CUST-0036,MAT-004,MC-013,PROD-023,ProTron,12,OSP,10/27/2025,11/13/2025,11/25/2025,11/13/2025,21,24,1,0,21,31.73,87.12,34.18,110.89,17,0,0,0,Contamination
ORD-2319,CUST-0284,MAT-001,MC-021,PROD-044,SuperiorData,30,Immersion Gold,8/21/2025,8/29/2025,9/24/2025,8/29/2025,51,62,1,0,51,14.54,86.81,43.48,106.78,8,0,0,0,Short circuit
ORD-2320,CUST-0019,MAT-004,MC-012,PROD-027,Titan SpA,16,HASL,12/6/2025,12/25/2025,1/10/2026,12/25/2025,30,38,0,0,30,82.94,122.66,64.67,55.92,19,0,0,0,
ORD-2321,CUST-0042,MAT-002,MC-011,PROD-005,ManufacturingInc,4,Hard Gold,3/5/2025,3/24/2025,4/2/2025,3/24/2025,59,74,4,0,59,37.64,72.35,42.8,77.48,19,0,0,0,Delamination
ORD-2322,CUST-0070,MAT-005,MC-029,PROD-037,Wave LLC,24,HASL,2/23/2025,3/2/2025,4/3/2025,3/2/2025,27,33,0,0,27,73.79,98.66,50.7,105.11,7,0,0,0,
ORD-2323,CUST-0307,MAT-002,MC-029,PROD-014,Core Component Technologies,8,Immersion Gold,4/24/2025,5/3/2025,5/24/2025,5/3/2025,23,27,0,0,23,34.72,63.93,36.87,61.67,9,0,0,0,
ORD-2324,CUST-0341,MAT-001,MC-014,PROD-001,SysGmbH,4,ENIG,11/26/2025,12/21/2025,12/21/2025,12/27/2025,28,32,0,0,28,11.21,82.3,28.45,63.41,25,1,6,0,
ORD-2325,CUST-0318,MAT-004,MC-035,PROD-038,Atlas Industries,24,OSP,11/2/2025,11/30/2025,12/11/2025,11/30/2025,48,61,2,0,48,148.49,99.44,31.62,79.62,28,0,0,0,Delamination
ORD-2326,CUST-0291,MAT-004,MC-012,PROD-034,Multi International,20,Immersion Gold,10/14/2025,10/29/2025,11/9/2025,10/29/2025,26,32,1,0,26,54.59,109.92,70.81,94.21,15,0,0,0,Short circuit
ORD-2327,CUST-0339,MAT-002,MC-035,PROD-039,ApexChip,24,Immersion Gold,8/11/2025,8/19/2025,9/15/2025,8/19/2025,52,66,4,0,52,75.83,132.54,41.02,51.79,8,0,0,0,Over-etch
ORD-2328,CUST-0020,MAT-002,MC-027,PROD-035,Ultra Tron AG,20,Hard Gold,4/8/2025,4/18/2025,5/7/2025,5/8/2025,60,70,3,0,60,25.35,94.45,46.67,58.86,10,1,1,0,Short circuit
ORD-2329,CUST-0020,MAT-003,MC-017,PROD-034,Ultra Tron AG,20,Immersion Gold,5/23/2025,6/1/2025,7/1/2025,6/1/2025,55,66,1,0,55,63.03,69.64,28.84,58.04,9,0,0,0,Contamination
ORD-2330,CUST-0052,MAT-004,MC-032,PROD-036,Industries AB,24,ENIG,3/4/2025,3/30/2025,4/8/2025,3/30/2025,57,73,2,0,57,116.81,66.82,25.51,79.38,26,0,0,0,Short circuit
ORD-2331,CUST-0258,MAT-002,MC-005,PROD-021,Assembly AG,12,ENIG,6/9/2025,6/27/2025,7/13/2025,6/27/2025,35,41,0,0,35,28.79,83.62,32.14,104.87,18,0,0,0,
ORD-2332,CUST-0178,MAT-004,MC-026,PROD-005,Solutions LLC,4,Hard Gold,7/21/2025,7/28/2025,8/21/2025,7/28/2025,44,56,4,0,44,62.01,105.33,22.46,41.48,7,0,0,0,Contamination
ORD-2333,CUST-0124,MAT-001,MC-034,PROD-015,Circuit Manufacturing,8,Hard Gold,7/17/2025,8/1/2025,8/25/2025,8/27/2025,51,62,0,0,51,11.25,93.92,56.07,101.28,15,1,2,0,
ORD-2334,CUST-0265,MAT-001,MC-010,PROD-002,Power Corp,4,HASL,8/3/2025,8/25/2025,9/5/2025,8/25/2025,59,74,2,0,59,45.06,95.45,38.15,115.81,22,0,0,0,Drill offset
ORD-2335,CUST-0252,MAT-002,MC-013,PROD-018,MetaSignal,10,OSP,7/11/2025,7/28/2025,8/10/2025,7/28/2025,46,54,6,0,46,51.63,56.67,21.98,71.95,17,0,0,0,Drill offset
ORD-2336,CUST-0086,MAT-004,MC-009,PROD-029,InterfaceHoldings,16,Immersion Gold,7/5/2025,7/16/2025,8/8/2025,7/16/2025,58,67,1,0,58,178.38,137.13,42.7,57.47,11,0,0,0,Short circuit
ORD-2337,CUST-0047,MAT-003,MC-002,PROD-010,PCBTechnologies,6,Hard Gold,3/11/2025,3/31/2025,4/12/2025,3/31/2025,40,50,0,0,40,85.76,78.63,18.64,63.73,20,0,0,0,
ORD-2338,CUST-0059,MAT-006,MC-004,PROD-011,BetaTech,8,ENIG,9/6/2025,9/29/2025,10/1/2025,9/29/2025,22,26,2,0,22,18.66,67.76,28.12,92.38,23,0,0,0,Over-etch
ORD-2339,CUST-0264,MAT-003,MC-009,PROD-022,Digital Manufacturing,12,HASL,9/2/2025,9/14/2025,9/29/2025,9/14/2025,22,26,1,0,22,18.44,85.17,25.16,53.83,12,0,0,0,Contamination
ORD-2340,CUST-0011,MAT-001,MC-013,PROD-019,Gamma Industries,10,Immersion Gold,2/24/2025,3/14/2025,3/25/2025,3/14/2025,38,46,0,0,38,35.05,120.0,43.01,40.67,18,0,0,0,
ORD-2341,CUST-0158,MAT-006,MC-025,PROD-002,Atlas Solutions,4,HASL,9/4/2025,9/20/2025,10/8/2025,9/20/2025,53,63,0,0,53,35.39,91.58,52.6,80.2,16,0,0,0,
ORD-2342,CUST-0213,MAT-003,MC-022,PROD-035,Signal Electronics,20,Hard Gold,11/15/2025,12/15/2025,12/22/2025,12/15/2025,60,73,5,0,60,172.18,84.69,25.69,99.63,30,0,0,0,Delamination
ORD-2343,CUST-0020,MAT-003,MC-035,PROD-019,Ultra Tron AG,10,Immersion Gold,7/24/2025,8/4/2025,8/31/2025,8/4/2025,28,33,0,0,28,16.21,71.48,25.34,45.12,11,0,0,0,
ORD-2344,CUST-0175,MAT-003,MC-013,PROD-035,PlusFlex,20,Hard Gold,5/20/2025,6/19/2025,6/29/2025,6/19/2025,36,44,0,0,36,23.02,118.05,40.23,106.03,30,0,0,0,
ORD-2345,CUST-0281,MAT-005,MC-008,PROD-043,Meta Assembly Global,30,OSP,6/20/2025,7/17/2025,7/20/2025,7/17/2025,58,75,2,0,58,47.75,85.53,52.48,110.01,27,0,0,0,AOI defect
ORD-2346,CUST-0225,MAT-003,MC-015,PROD-030,Digital Ltd,16,Hard Gold,6/1/2025,7/1/2025,7/1/2025,6/30/2025,30,37,2,0,30,55.38,66.59,29.06,65.74,30,0,0,0,Short circuit
ORD-2347,CUST-0070,MAT-005,MC-008,PROD-039,Wave LLC,24,Immersion Gold,1/26/2025,2/24/2025,2/20/2025,2/19/2025,31,36,1,0,31,93.4,123.32,62.4,92.8,29,0,0,0,Over-etch
ORD-2348,CUST-0226,MAT-004,MC-019,PROD-018,GammaData,10,OSP,7/20/2025,8/1/2025,8/28/2025,8/1/2025,23,26,0,0,23,64.97,77.32,39.8,111.16,12,0,0,0,
ORD-2349,CUST-0245,MAT-003,MC-001,PROD-023,ApexAssembly,12,OSP,11/17/2025,11/30/2025,12/27/2025,11/30/2025,59,75,3,0,59,106.1,118.62,31.39,117.08,13,0,0,0,Short circuit
ORD-2350,CUST-0183,MAT-002,MC-015,PROD-036,Net Ltd,24,ENIG,11/25/2025,12/19/2025,12/29/2025,12/19/2025,45,52,0,0,45,10.66,61.52,26.27,80.47,24,0,0,0,
ORD-2351,CUST-0027,MAT-002,MC-015,PROD-035,Global LLC,20,Hard Gold,3/8/2025,3/22/2025,4/13/2025,3/22/2025,58,68,2,0,58,80.34,95.63,42.26,78.15,14,0,0,0,Contamination
ORD-2352,CUST-0079,MAT-006,MC-005,PROD-006,TitanRigid,6,ENIG,9/25/2025,10/5/2025,10/21/2025,10/5/2025,21,25,0,0,21,70.02,78.58,27.24,114.75,10,0,0,0,
ORD-2353,CUST-0111,MAT-001,MC-022,PROD-008,Global Net SA,6,OSP,7/28/2025,8/18/2025,9/4/2025,8/18/2025,37,43,2,0,37,24.05,105.44,29.26,82.66,21,0,0,0,Over-etch
ORD-2354,CUST-0166,MAT-004,MC-012,PROD-021,OmegaSignal,12,ENIG,4/23/2025,5/22/2025,5/22/2025,5/19/2025,39,46,1,0,39,59.36,121.86,72.02,70.76,29,0,0,0,AOI defect
ORD-2355,CUST-0294,MAT-003,MC-008,PROD-036,Net Inc,24,ENIG,3/28/2025,4/13/2025,4/27/2025,4/13/2025,42,51,4,0,42,82.72,112.29,56.6,40.72,16,0,0,0,Short circuit
ORD-2356,CUST-0212,MAT-001,MC-006,PROD-034,SuperiorMulti,20,Immersion Gold,6/10/2025,7/7/2025,7/20/2025,7/7/2025,28,34,0,0,28,21.67,120.09,51.24,101.16,27,0,0,0,
ORD-2357,CUST-0123,MAT-004,MC-014,PROD-036,Alpha Industries,24,ENIG,7/13/2025,7/29/2025,8/22/2025,7/29/2025,51,58,6,0,51,120.26,110.98,45.25,62.06,16,0,0,0,Drill offset
ORD-2358,CUST-0128,MAT-003,MC-035,PROD-013,Superior Inc,8,OSP,12/7/2025,12/28/2025,1/8/2026,12/28/2025,58,73,0,0,58,105.36,95.08,34.91,98.65,21,0,0,0,
ORD-2359,CUST-0236,MAT-001,MC-007,PROD-028,Tech Group,16,OSP,7/18/2025,7/25/2025,8/20/2025,7/25/2025,26,33,0,0,26,34.5,78.68,33.56,104.5,7,0,0,0,
ORD-2360,CUST-0059,MAT-004,MC-036,PROD-032,BetaTech,20,HASL,11/11/2025,11/30/2025,12/10/2025,11/30/2025,30,35,0,0,30,47.6,85.96,37.65,44.9,19,0,0,0,
ORD-2361,CUST-0141,MAT-004,MC-026,PROD-010,Board SpA,6,Hard Gold,10/6/2025,10/13/2025,11/6/2025,10/13/2025,37,45,1,0,37,53.77,92.81,20.32,84.09,7,0,0,0,Short circuit
ORD-2362,CUST-0130,MAT-003,MC-031,PROD-036,SemiSolutions,24,ENIG,8/24/2025,9/11/2025,10/1/2025,9/11/2025,50,59,2,0,50,21.31,122.05,67.7,69.64,18,0,0,0,Over-etch
ORD-2363,CUST-0102,MAT-006,MC-008,PROD-015,Logic Systems,8,Hard Gold,1/1/2025,1/29/2025,2/7/2025,1/29/2025,33,38,0,0,33,86.82,75.62,34.46,68.59,28,0,0,0,
ORD-2364,CUST-0279,MAT-005,MC-020,PROD-037,SemiInc,24,HASL,5/18/2025,6/15/2025,6/21/2025,6/15/2025,36,45,3,0,36,71.05,102.32,48.66,41.56,28,0,0,0,Over-etch
ORD-2365,CUST-0220,MAT-005,MC-031,PROD-006,BetaPCB,6,ENIG,3/16/2025,3/26/2025,4/16/2025,3/26/2025,30,36,0,0,30,17.44,76.55,44.7,115.98,10,0,0,0,
ORD-2366,CUST-0189,MAT-005,MC-004,PROD-025,Delta Global,12,Hard Gold,4/20/2025,5/7/2025,5/28/2025,5/7/2025,58,74,0,0,58,173.05,82.89,32.07,43.09,17,0,0,0,
ORD-2367,CUST-0264,MAT-006,MC-006,PROD-040,Digital Manufacturing,24,Hard Gold,3/25/2025,4/14/2025,5/4/2025,4/14/2025,28,32,0,0,28,84.38,85.21,30.52,49.99,20,0,0,0,
ORD-2368,CUST-0029,MAT-002,MC-009,PROD-013,Pro Assembly GmbH,8,OSP,1/8/2025,1/15/2025,2/10/2025,1/15/2025,33,42,0,0,33,58.73,78.29,28.47,102.84,7,0,0,0,
ORD-2369,CUST-0254,MAT-003,MC-008,PROD-021,FlexSolutions,12,ENIG,5/8/2025,6/1/2025,6/9/2025,6/1/2025,58,70,7,0,58,147.79,118.24,66.71,98.29,24,0,0,0,Short circuit
ORD-2370,CUST-0138,MAT-002,MC-032,PROD-038,LogicManufacturing,24,OSP,4/6/2025,4/18/2025,5/3/2025,4/18/2025,58,67,1,0,58,96.23,104.92,38.7,102.3,12,0,0,0,Contamination
ORD-2371,CUST-0043,MAT-006,MC-035,PROD-020,SupremeLayer,10,Hard Gold,3/15/2025,4/14/2025,4/16/2025,4/14/2025,51,59,1,0,51,146.16,80.36,28.3,54.48,30,0,0,0,Over-etch
ORD-2372,CUST-0016,MAT-002,MC-015,PROD-035,PlusSystems,20,Hard Gold,8/6/2025,8/16/2025,9/10/2025,8/16/2025,42,49,0,0,42,39.15,77.25,25.79,82.33,10,0,0,0,
ORD-2373,CUST-0097,MAT-001,MC-032,PROD-008,Net AB,6,OSP,8/12/2025,9/3/2025,9/13/2025,9/3/2025,39,48,1,0,39,27.08,72.13,24.82,82.31,22,0,0,0,Delamination
ORD-2374,CUST-0190,MAT-003,MC-024,PROD-034,Power AS,20,Immersion Gold,9/24/2025,10/12/2025,10/28/2025,10/12/2025,38,44,0,0,38,33.34,94.03,53.03,56.25,18,0,0,0,
ORD-2375,CUST-0173,MAT-006,MC-024,PROD-039,SuperiorSignal,24,Immersion Gold,5/16/2025,6/5/2025,6/12/2025,6/5/2025,52,63,4,0,52,151.75,83.71,50.99,113.48,20,0,0,0,Short circuit
